name,phone,address,gender,student_id,email,year,department
Christy Contreras,9992740186,"33792 Danny Forge Suite 267, Lake Penny, WV 63746",female,cc782,cc782@upc.edu,2,SOAN
Wendy Gray,9253184257,"574 Donna Trace, Edwardview, AL 53559",female,wg196,wg196@upc.edu,3,EEGS
Marcus Patel,9279370639,"587 Brianna Skyway, New Michelemouth, MD 99838",male,mp412,mp412@upc.edu,4,WRIT
John Braun,9953460468,"644 Torres Club Suite 363, South Christopher, FL 18235",male,jb510,jb510@upc.edu,1,SOAN
Thomas James,9624616777,"7616 Bruce Fork Apt. 322, North Adrianland, WA 81269",male,tj247,tj247@upc.edu,1,GERM
Debbie Vargas,9114890444,"99255 Anderson Lock Suite 935, Mcleanville, NC 31293",female,dv180,dv180@upc.edu,1,THEA
Greg Hayes,9604045693,"6217 Silva Overpass Suite 043, Drewshire, WV 03365",male,gh437,gh437@upc.edu,4,ENGL
Kathleen Anthony,9111947069,"30696 Nelson Fords Suite 297, Andrewmouth, CO 02073",female,ka880,ka880@upc.edu,4,ARTS
Makayla Carter,9893062239,"654 Amy Station Apt. 188, Lake Amanda, TN 32101",female,mc814,mc814@upc.edu,1,MATH
Katherine Gallegos,9539078497,"36207 Williams Estate Suite 047, West Jack, AL 09115",female,kg946,kg946@upc.edu,3,ENST
Connie Rich,9677364033,"565 Wallace Walk Apt. 234, West Patrickburgh, FM 34498",female,cr559,cr559@upc.edu,2,PHAS
Susan Larsen,9530713785,"593 Leon Oval Suite 850, Brendanstad, OH 28296",female,sl554,sl554@upc.edu,3,POSC
Jeffrey Ortega,9366900227,"328 Melissa Forge Suite 271, Sharpport, MO 97905",male,jo438,jo438@upc.edu,3,RELG
Mary Vasquez,9534267408,"45434 West Locks, Lake Teresaland, VT 68502",female,mv530,mv530@upc.edu,3,ENGL
Laura Howard,9347487137,"339 Graham Glens, Lake Nathanhaven, ND 18991",female,lh330,lh330@upc.edu,4,SOAN
Jose Figueroa,9742949981,"610 Scott Meadows, West Samantha, ID 21976",male,jf884,jf884@upc.edu,3,GERM
Heather Dominguez,9311724446,"7978 Timothy Street, Austinborough, FM 67189",female,hd395,hd395@upc.edu,1,HIST
Larry Henry,9062778755,"9580 Adam Rapids, New Michaelland, NV 34269",male,lh857,lh857@upc.edu,4,ARTS
Kelly Cummings,9099279050,"5193 Drew Trafficway, Spencetown, VI 32769",female,kc308,kc308@upc.edu,4,CHEM
Amanda Merritt,9039735310,"Unit 5944 Box 6038, DPO AP 55872",female,am146,am146@upc.edu,1,ENGL
Jacqueline Baxter,9988236362,"618 Justin Shoals, New Shelbyfurt, KS 12952",female,jb419,jb419@upc.edu,1,PBSC
Stephanie Lester,9421105808,"245 Michael Spring Apt. 496, South Louishaven, CA 01950",female,sl459,sl459@upc.edu,2,EDUC
Brett Cross,9745912375,"19772 Alison Ports, Julianside, WY 62581",male,bc471,bc471@upc.edu,3,WRIT
Bradley Patel,9755411038,"692 Laura Road, Johnstad, PW 82543",male,bp644,bp644@upc.edu,3,SOAN
Keith Mcgee,9788691726,"1561 Crystal Tunnel Suite 412, New Sean, KS 30843",male,km176,km176@upc.edu,3,ENGL
Michael Martin,9099167404,"90102 Walsh Path, Kevinburgh, ME 02555",male,mm398,mm398@upc.edu,4,RMLL
Jose Clark,9051356119,"262 Brown Hill Apt. 889, New Jeffreytown, ND 83312",male,jc240,jc240@upc.edu,3,ECON
John Benson,9556762361,"54052 Jennifer Valleys Suite 295, West Evelyn, VT 49727",male,jb626,jb626@upc.edu,2,SOAN
Charles Harvey,9915749736,"86934 Walters Points Suite 812, Mariastad, TN 52141",male,ch256,ch256@upc.edu,3,RELG
Benjamin Johnson,9090981083,"949 Tara Avenue Suite 546, Englishhaven, PA 17020",male,bj530,bj530@upc.edu,2,EDUC
Jennifer Christensen,9598594818,"45901 Davis Square, West Tyler, OK 22319",female,jc765,jc765@upc.edu,1,HIST
Bianca Sloan,9804463558,"18242 Thompson Extension, Cristianland, MD 41364",female,bs274,bs274@upc.edu,2,SOAN
Justin Fischer,9125066521,"2565 Jonathan Plaza, Port Susanport, KS 39544",male,jf525,jf525@upc.edu,4,CLAS
Cameron King,9822138276,"Unit 1379 Box 3364, DPO AA 86276",male,ck315,ck315@upc.edu,1,COSC
Tammy George,9271162028,"566 Cole Station, Fergusonborough, OH 12578",female,tg143,tg143@upc.edu,2,POSC
Amy Wright,9487386425,"49848 Keith Mills Apt. 819, East Paul, KS 06501",female,aw456,aw456@upc.edu,1,SOAN
Theresa Bray,9481554410,"7327 Watson Glen Apt. 019, West Heather, KS 21534",female,tb978,tb978@upc.edu,2,ENGL
John Joseph,9772524287,"705 Roger Points, Jennifermouth, CA 04843",male,jj507,jj507@upc.edu,4,ARTS
Andrea Pugh,9431376099,"83619 Jessica Track, Lauraside, MA 13744",female,ap666,ap666@upc.edu,3,ENGL
Robert Ramirez,9305039865,"04399 Sarah Station, Walkerhaven, MP 59843",male,rr154,rr154@upc.edu,1,CHEM
Dorothy Cole,9431490951,"827 Joshua Plains Apt. 451, Hollymouth, CO 56700",female,dc983,dc983@upc.edu,1,ENGL
Samantha Holmes,9133213634,"33567 Hopkins Viaduct, North Katrinafort, FL 62820",female,sh842,sh842@upc.edu,3,ARTS
Terry Long,9352892425,"790 Clarence Brook Suite 935, Connermouth, AL 76340",male,tl259,tl259@upc.edu,4,BIOL
Katelyn Pollard,9081603480,"99557 Tamara Grove Suite 548, Port Franciscobury, AR 09833",female,kp180,kp180@upc.edu,1,GEOG
Taylor Robinson,9024140124,"9759 Crosby Corner Suite 988, Morriston, AL 34762",male,tr411,tr411@upc.edu,1,EEGS
Cynthia Kim,9839704123,"924 Beck River, Maldonadoborough, WY 07043",female,ck908,ck908@upc.edu,1,HIST
Louis Cunningham,9566919529,"26563 Barbara Route, Sellerschester, TX 95421",male,lc615,lc615@upc.edu,3,COSC
Joseph Hendrix,9689886785,"Unit 8630 Box 2690, DPO AP 34481",male,jh631,jh631@upc.edu,1,ENGL
Kelly Brown,9414857243,"USNS Stone, FPO AP 54673",female,kb832,kb832@upc.edu,3,ECON
David Keller,9247992104,"0312 Oconnell Plaza, North Mackenzieville, VI 44336",male,dk986,dk986@upc.edu,3,GEOG
Amy Gonzales,9729324279,"291 Kurt Pike, North Carlview, AR 79994",female,ag182,ag182@upc.edu,1,ENST
Brandon Navarro,9386331708,"001 Johnson Cape, Lake Moniquestad, LA 69844",male,bn444,bn444@upc.edu,2,ECON
Andre Bryant,9546435982,"14856 Fleming Circle, Katelynhaven, NY 85228",male,ab738,ab738@upc.edu,4,POSC
Gregory Allen,9413726139,"22438 Morrison Lakes Suite 306, Blakeborough, RI 46186",male,ga720,ga720@upc.edu,2,ARTS
Ashley Jones,9039773102,"831 Moss Unions Apt. 978, New Andrewmouth, MS 12849",female,aj119,aj119@upc.edu,1,PBSC
Mark Spence,9580633997,"83430 Sharon Ridges Apt. 966, North Crystalport, WI 23803",male,ms450,ms450@upc.edu,4,GEOG
Shannon Ellis,9832783387,"3339 Isabella Turnpike, North Justinton, TX 74999",female,se665,se665@upc.edu,4,SOAN
Raymond Wilson,9235700479,"67108 Ortiz Turnpike, South Dawnshire, NY 94665",male,rw971,rw971@upc.edu,3,ENGL
Allison Benjamin,9668175105,"4188 Nichols Island Suite 584, Toddside, KS 75949",female,ab725,ab725@upc.edu,1,MATH
Christopher Parker,9497125649,"710 Lowe Turnpike, Mcclurebury, ME 50949",male,cp501,cp501@upc.edu,2,WRIT
Stephanie Savage,9997169712,"10505 Olson Isle Apt. 725, New Shirley, MI 59259",female,ss865,ss865@upc.edu,2,RELG
Gregory Brown,9511035655,"050 Delgado Viaduct Apt. 752, Andrewview, IL 78760",male,gb150,gb150@upc.edu,3,BIOL
Melissa Garcia,9517136549,"2080 Morse Squares, North David, GU 31071",female,mg609,mg609@upc.edu,2,SOAN
Danielle Boyle,9929304015,"04710 Williams Avenue, Austinport, KY 64707",female,db556,db556@upc.edu,2,MUSI
Jeanette Lee,9408076316,"278 Bruce Expressway, Smallbury, LA 77930",female,jl330,jl330@upc.edu,2,COSC
Robert Davis,9798691151,"4951 Angela Freeway, Scottborough, AR 06091",male,rd209,rd209@upc.edu,1,SOAN
Douglas Lynch,9141908114,"6592 Mendez Islands, Julieborough, KY 43612",male,dl652,dl652@upc.edu,3,RELG
John Thomas,9867589119,"476 Moran Loaf Apt. 760, Dianemouth, IA 31464",male,jt278,jt278@upc.edu,4,ENGL
Cynthia Moore,9334923960,"1886 Aaron Trafficway Apt. 948, Lake Kristineport, CT 05006",female,cm116,cm116@upc.edu,3,EDUC
Jennifer Myers,9578898134,"5314 Baker Creek Suite 044, Barbaraview, AL 53669",female,jm861,jm861@upc.edu,2,BIOL
Christopher Alexander,9295766174,"79971 Suarez Summit, Lake Stevenburgh, KS 75754",male,ca786,ca786@upc.edu,4,SOAN
Christina Schmidt,9052572686,"7198 Mary Villages Apt. 797, South Jamesmouth, IN 62363",female,cs198,cs198@upc.edu,3,GEOG
Linda Cooper,9270829238,"123 Alyssa Cape Suite 743, East Samuel, NJ 49562",female,lc236,lc236@upc.edu,3,POSC
Terri Cruz,9883132523,"40974 Clark Unions, Lake Theodoreton, GU 76969",female,tc627,tc627@upc.edu,1,COSC
Amy Alexander,9358859531,"4360 Tara Forge Suite 428, New Shannonborough, GU 75898",female,aa927,aa927@upc.edu,3,THEA
Courtney Anderson,9215427305,"72028 Carlson Burg Apt. 367, West David, IA 68331",female,ca251,ca251@upc.edu,4,RMLL
Kelsey Acevedo,9482135721,"USNV Ortiz, FPO AE 86557",female,ka966,ka966@upc.edu,1,ECON
Alexandra Thomas,9970534948,"PSC 0531, Box 5553, APO AP 45483",female,at582,at582@upc.edu,4,SOAN
Ann Conway,9799666955,"71779 Hayes Mills Suite 910, Port John, OK 25290",female,ac538,ac538@upc.edu,2,EALL
Gabriel Cunningham,9619177770,"6700 Seth Avenue Apt. 922, North Daltonland, VT 37016",male,gc959,gc959@upc.edu,2,POSC
Joshua Potts,9878009433,"04954 Victor Cape, Foxville, KS 23845",male,jp699,jp699@upc.edu,4,PBSC
Keith Berry,9034635002,"42763 Hansen Dale Suite 814, Amandaborough, PR 01187",male,kb903,kb903@upc.edu,4,BIOL
Felicia Thomas,9367792144,"557 Kimberly Street Suite 420, North Jenniferborough, VI 59988",female,ft324,ft324@upc.edu,1,SOAN
Charles Murphy,9406418365,"66828 Mark Spur Suite 564, West Lisafort, WV 55125",male,cm985,cm985@upc.edu,1,RELG
Patty Adkins,9594033019,"PSC 1956, Box 1374, APO AA 23393",female,pa947,pa947@upc.edu,4,RMLL
Brian Davis,9370386950,"862 Nicholas Circles Apt. 020, Stewartport, MH 71425",male,bd535,bd535@upc.edu,1,HIST
Rose Foley,9024186729,"382 Jacobson Centers Suite 692, West Virginiamouth, AK 85286",female,rf838,rf838@upc.edu,2,PBSC
Jerry Berry,9400169675,"5319 Johnson Flat, Lake Jonathanville, AL 08333",male,jb859,jb859@upc.edu,2,RELG
Rachel Zavala,9694993588,"481 Boyer Shore, South Angelaport, AR 46518",female,rz181,rz181@upc.edu,3,SOAN
Christopher Bautista,9885378280,"50502 Sherry Mission Suite 862, Aaronshire, WA 36766",male,cb172,cb172@upc.edu,1,PBSC
Melissa Andrews,9847535586,"21547 Brenda Shore Suite 116, East Matthew, SD 36273",female,ma989,ma989@upc.edu,4,POSC
Brendan Martin,9138916895,"23526 Wayne Crossroad, Edwardfort, NE 36423",male,bm711,bm711@upc.edu,1,ENGL
Christy Faulkner,9549736455,"01737 Eric View Apt. 118, Fowlermouth, DE 09878",female,cf590,cf590@upc.edu,2,BIOL
Barbara Castaneda,9417387728,"604 Johnny Port, Lake Brentport, CT 82027",female,bc198,bc198@upc.edu,2,MUSI
Erin Bell,9886841419,"0772 Daniel Alley Apt. 379, Alexandrastad, DE 93267",female,eb662,eb662@upc.edu,2,HIST
Kevin Smith,9551617847,"8356 Brenda Rapid Apt. 175, Nicoleside, WY 40077",male,ks581,ks581@upc.edu,1,RMLL
Ricky Beck,9646069980,"6959 Greene Divide, Nicholasview, AS 14549",male,rb238,rb238@upc.edu,2,THEA
Melissa Fisher,9902675042,"4760 Nicholas Centers Apt. 401, Kaitlinhaven, MI 66413",female,mf534,mf534@upc.edu,2,CLAS
Terry Ramos,9998420023,"3780 Garcia Fork Apt. 047, Julieshire, OK 84554",male,tr438,tr438@upc.edu,4,EDUC
Scott Beard,9531410848,"81531 Paul Burg Apt. 288, North Jason, CO 50755",male,sb989,sb989@upc.edu,4,SOAN
Maria Perez,9238054728,"35451 Jacqueline Flat, Gutierrezton, IL 75778",female,mp446,mp446@upc.edu,3,ARTS
Teresa Padilla,9266222863,"95577 Parsons Harbor Suite 291, Hallton, MH 66963",female,tp734,tp734@upc.edu,2,RMLL
Dennis Shelton,9223828741,"2151 Michelle Divide Suite 305, Lemouth, AL 35990",male,ds287,ds287@upc.edu,1,ECON
Ebony Harris,9408985351,"8061 Walker Junction, Robertport, RI 78464",female,eh622,eh622@upc.edu,3,THEA
Barbara Grant,9656162869,"2241 Chaney Valleys, Andersonside, WA 10883",female,bg582,bg582@upc.edu,1,GERM
Kenneth Gaines,9431882940,"417 Barbara Land Apt. 473, South Andrewmouth, UT 30126",male,kg836,kg836@upc.edu,4,PHIL
Diana Pugh,9511990424,"83716 Tanner Cove Suite 993, South Robertshire, NY 05787",female,dp840,dp840@upc.edu,1,MATH
John Bradley,9848883032,"4226 Blanchard Underpass Apt. 256, Rogersfurt, MS 50341",male,jb668,jb668@upc.edu,3,CLAS
Dennis Jimenez,9676701778,"21278 Ronald Pike, New Heatherstad, KY 98167",male,dj517,dj517@upc.edu,1,ENGL
Melissa Knight,9459356612,"195 Karen Point, Jessicabury, DE 92178",female,mk991,mk991@upc.edu,4,RMLL
Joseph Bridges,9194766158,"37641 Henson Plaza, Lake Johnstad, LA 89195",male,jb732,jb732@upc.edu,2,RMLL
Tara Baker,9809048804,"3134 Garner Bypass Suite 817, South Alexander, MO 18097",female,tb669,tb669@upc.edu,1,MATH
Mercedes Mills,9788634834,"701 Elliott Village, West Nicholas, VT 59469",female,mm296,mm296@upc.edu,2,WRIT
Brandon Thomas,9588428481,"2958 Harris Row, North Seanmouth, ME 05517",male,bt261,bt261@upc.edu,1,PHIL
Alexandra King,9285401541,"664 Rachael Square, Chelseamouth, AK 24408",female,ak115,ak115@upc.edu,3,PBSC
Danielle Miller,9727347631,"1380 Morgan Junctions, Andersonville, AK 47294",female,dm231,dm231@upc.edu,3,HIST
Isabella Parker,9579388699,"73337 Adam Route, South Terrifurt, AR 91336",female,ip726,ip726@upc.edu,4,PBSC
Bethany Sanders,9372807133,"13753 Emily Isle Apt. 997, Port Monique, NC 05943",female,bs859,bs859@upc.edu,1,ARTS
Jenna Gregory,9175714473,"11684 Todd Land, West Steven, SD 37517",female,jg944,jg944@upc.edu,2,PHAS
Mark Roberts,9800428646,"19971 Cynthia Mill Apt. 781, Stephaniehaven, IN 00649",male,mr943,mr943@upc.edu,4,ENGL
Rhonda Gonzalez,9841823158,"2068 Bryant Summit Apt. 850, Lake Robert, OH 13867",female,rg119,rg119@upc.edu,2,BIOL
Kelsey Henry,9289283404,"99854 Ruth Hill Suite 533, South Omar, MN 56226",female,kh685,kh685@upc.edu,1,THEA
Sara Torres,9728571165,"Unit 0565 Box 9334, DPO AE 49287",female,st541,st541@upc.edu,3,HIST
Rebekah Price,9036393983,"PSC 5230, Box 2887, APO AE 59625",female,rp103,rp103@upc.edu,3,HIST
Linda Mckay,9609717522,"40385 Spence Harbors Suite 348, Elliottstad, HI 36224",female,lm952,lm952@upc.edu,3,ECON
Adrian Lamb,9503852924,"USNV Elliott, FPO AE 51684",male,al269,al269@upc.edu,1,MUSI
Barbara Gray,9791817098,"1231 Brennan Street Suite 892, Shawnatown, PR 05199",female,bg561,bg561@upc.edu,3,COSC
Laurie Gallagher,9207713036,"13647 Johnson Forks, Duaneberg, AS 82733",female,lg870,lg870@upc.edu,4,ARTS
Brandon Baker,9939569609,"88559 Andrew Underpass, West Willieshire, WY 97683",male,bb367,bb367@upc.edu,4,HIST
Julia Gilmore,9761649906,"9653 Brandon Dale Suite 994, Kathrynton, ID 66312",female,jg853,jg853@upc.edu,3,SOAN
Julia Shepherd,9751305048,"817 Nichols Spurs Apt. 001, Dannyport, VT 68356",female,js480,js480@upc.edu,3,ENST
Jacob Kelley,9591654784,"38842 Laura Springs, New Michaelland, CO 92082",male,jk549,jk549@upc.edu,3,RELG
Leslie Lewis,9097347524,"692 Bryan Haven, West Rachel, UT 29275",female,ll708,ll708@upc.edu,4,PBSC
Ian Rivers,9690442804,"437 Joshua Row Suite 219, New Rebeccaside, NV 08006",male,ir737,ir737@upc.edu,4,BIOL
Evan Hull,9633693525,"403 Connie Hill, Garretthaven, AS 47203",male,eh251,eh251@upc.edu,1,SOAN
Christopher Montgomery,9352470799,"37699 Hill Walk Apt. 251, Kerrtown, CT 93795",male,cm785,cm785@upc.edu,4,POSC
Charles Sutton,9998855687,"9567 Maddox Crossing Apt. 358, South Joelshire, NV 39117",male,cs317,cs317@upc.edu,1,PBSC
Amanda Cox,9179138217,"06445 James Fall, Gillville, AR 12224",female,ac162,ac162@upc.edu,4,SOAN
Brittany Gray,9778076625,"6732 Jason Springs, East Shannonbury, DE 39512",female,bg236,bg236@upc.edu,1,RELG
Cody Gibson,9026422823,"79050 Timothy Ramp Suite 713, Port Ashleyburgh, AR 41507",male,cg470,cg470@upc.edu,1,COSC
Becky Bates,9851087460,"Unit 8792 Box 6672, DPO AE 84473",female,bb786,bb786@upc.edu,1,POSC
Richard Davis,9736751808,"97803 Martinez Green, West Jeremy, NJ 13990",male,rd532,rd532@upc.edu,4,RMLL
Shannon Monroe,9888997248,"Unit 7465 Box 8910, DPO AP 62883",female,sm273,sm273@upc.edu,3,ENGL
Joshua Murillo,9540389506,"524 Ewing Mountain Suite 900, Lake Aaron, MS 98663",male,jm368,jm368@upc.edu,2,ECON
Sarah Ward,9027641808,"8709 Jack Estate, Brandonfurt, MS 50685",female,sw685,sw685@upc.edu,1,ENGL
James Jimenez,9268073090,"463 John Summit, East Amandatown, IN 69775",male,jj383,jj383@upc.edu,1,CHEM
Michael Mccarthy,9352052820,"240 Lauren Streets, Traviston, MT 48351",male,mm791,mm791@upc.edu,2,ARTS
Robin Richardson,9732253651,"293 Garcia Ports, West Jillhaven, PR 16115",male,rr104,rr104@upc.edu,2,EDUC
Carol Rice,9872496990,"0831 Stephen Rue Suite 014, Patriciafurt, IA 96976",female,cr164,cr164@upc.edu,1,HIST
Anthony Anderson,9850349863,"3604 James Junction Apt. 448, Downsfort, NE 44975",male,aa658,aa658@upc.edu,3,PHAS
Jessica Jackson,9600452168,"3874 Debra Turnpike, Ninaland, MS 09915",female,jj532,jj532@upc.edu,1,BIOL
Heather Romero,9586192537,"5627 Faulkner Inlet, Lindseyville, NH 99817",female,hr231,hr231@upc.edu,1,HIST
Steven Davis,9469759307,"70034 Brandy Square, New Karenfurt, PW 14221",male,sd173,sd173@upc.edu,1,EDUC
Terri Anderson,9501729812,"889 Cortez Lodge, Saundersberg, DE 93157",female,ta825,ta825@upc.edu,1,RELG
Ashley Walters,9846956058,"51264 Murphy Causeway, East Douglaston, AS 78245",female,aw319,aw319@upc.edu,3,BIOL
Jennifer Smith,9889973057,"25784 Thompson Extensions, West Danielleburgh, NM 90596",female,js176,js176@upc.edu,2,CLAS
Jesus Wagner,9670825863,"160 Willis Points Suite 526, Lake Mark, UT 40551",male,jw867,jw867@upc.edu,1,POSC
Melissa Lee,9570026425,"9267 Evans Lights, Erinmouth, MT 00530",female,ml626,ml626@upc.edu,4,PBSC
Linda Morales,9003519259,"7048 Andre Trail, Cindymouth, NV 95311",female,lm627,lm627@upc.edu,4,SOAN
Michael Gentry,9117774182,"PSC 3861, Box 0636, APO AE 46694",male,mg167,mg167@upc.edu,2,ARTS
Corey Matthews,9349491691,"28444 Jessica Harbor Apt. 384, Pittmanstad, FL 12400",male,cm636,cm636@upc.edu,4,BIOL
Cody Lucas,9496002238,"PSC 8501, Box 4548, APO AP 47744",male,cl515,cl515@upc.edu,3,HIST
Kristen Evans,9544847797,"7053 Gonzales Route Suite 752, New Lisa, TN 80812",female,ke433,ke433@upc.edu,4,GEOG
Albert Woods,9975878535,"0980 Finley Point Suite 022, Kennedyberg, VI 66035",male,aw851,aw851@upc.edu,1,ARTS
Jerry Ellis,9504511054,"7075 Deborah Park Apt. 964, New David, MN 73920",male,je997,je997@upc.edu,4,EALL
Ralph Davila,9504169910,"136 Rodriguez Row Suite 683, Johnmouth, IA 69250",male,rd154,rd154@upc.edu,3,MATH
Christopher Lowe,9257289166,"75863 Cheryl Ferry, West Melissa, NH 89098",male,cl860,cl860@upc.edu,4,ENGL
Tyler Harmon,9682615772,"978 Heather Alley, Brittanyberg, AS 48111",male,th604,th604@upc.edu,3,HIST
Karen Floyd,9738630111,"PSC 4587, Box 6533, APO AE 41463",female,kf108,kf108@upc.edu,1,HIST
Mark Ibarra,9238598671,"9230 Richard Lock, Gordontown, FM 51276",male,mi301,mi301@upc.edu,4,EEGS
Jon Jones,9352127942,"PSC 7739, Box 0012, APO AP 09562",male,jj380,jj380@upc.edu,4,POSC
Leah Valdez,9708604553,"74872 Fox Ville Suite 885, Rodneybury, MO 74124",female,lv136,lv136@upc.edu,1,HIST
Dennis Crawford,9270550754,"USCGC Turner, FPO AE 04215",male,dc375,dc375@upc.edu,4,ECON
Leslie Jones,9969311043,"57187 Kimberly Fork Apt. 575, North David, CA 87410",female,lj208,lj208@upc.edu,4,EALL
Joseph Davis,9150244970,"0429 Jared Forest Apt. 141, West Melanie, MN 53707",male,jd353,jd353@upc.edu,1,GEOG
Nicholas Lane,9278595923,"5826 Hale Garden, West Lisaland, MI 11784",male,nl522,nl522@upc.edu,3,EDUC
David Rangel,9474185417,"997 Dawn Burgs, Scotthaven, WV 16392",male,dr303,dr303@upc.edu,3,RELG
Dan Wilson,9704714386,"432 Moran Squares, Samanthachester, WV 61861",male,dw773,dw773@upc.edu,4,WRIT
Kevin Hester,9631682308,"20263 Michael Drive, Lake Scottmouth, RI 54732",male,kh526,kh526@upc.edu,4,ENGL
Jenny Phillips,9820986238,"703 Mitchell Gateway Suite 458, Davidton, FL 54552",female,jp696,jp696@upc.edu,1,EALL
Rodney Hayden,9244278776,"2777 Jimenez Center Apt. 507, Smithside, MD 33151",male,rh686,rh686@upc.edu,1,EDUC
Shane Garcia,9450693318,"839 Wilkins Hill Suite 587, East Andrew, WA 37389",male,sg587,sg587@upc.edu,4,SOAN
Jennifer Joyce,9003965690,"Unit 7355 Box 8993, DPO AP 61168",female,jj668,jj668@upc.edu,1,MATH
Barbara Kelley,9358599685,"0449 Philip Stream, Davidburgh, WA 88384",female,bk624,bk624@upc.edu,2,COSC
Sarah Dyer,9204539550,"321 Brandi Spring, Lake Autumnberg, MI 72979",female,sd572,sd572@upc.edu,1,POSC
Katherine Green,9531398092,"9467 Scott Heights Suite 228, Smithport, MD 76215",female,kg957,kg957@upc.edu,3,PHIL
John Johnson,9033905196,"466 Vang Avenue Suite 647, Lindachester, NE 64364",male,jj342,jj342@upc.edu,2,SOAN
Mark Farmer,9110020836,"2057 Pitts Islands Apt. 320, Thomashaven, IA 98083",male,mf436,mf436@upc.edu,2,EALL
Brian Bond,9722379230,"086 Jessica Road, Mosesfurt, NJ 31072",male,bb383,bb383@upc.edu,2,HIST
Samantha Villarreal,9486287784,"043 Wells Center, Newmanside, MO 44851",female,sv922,sv922@upc.edu,4,CLAS
Jonathon Russell,9976372446,"417 Barker Center, Sherryhaven, IL 58765",male,jr624,jr624@upc.edu,3,RMLL
Trevor Mann,9781791517,"4485 Morris Cliff, Larrymouth, TX 69967",male,tm286,tm286@upc.edu,2,ENGL
Michelle Henry,9332811261,"55204 Mcmahon Roads Apt. 753, New Jeffery, IN 22349",female,mh625,mh625@upc.edu,3,RMLL
Regina Evans,9620396816,"75564 Davis Island Suite 473, Michaelborough, RI 65440",female,re917,re917@upc.edu,4,ARTS
David Meyer,9403284932,"58788 Jacobs Harbor, Thomasberg, FL 94423",male,dm359,dm359@upc.edu,2,BIOL
Robert Hubbard,9721476464,"9465 Carla Club, Ibarrastad, CA 55825",male,rh107,rh107@upc.edu,2,HIST
Kelly Sanchez,9841060215,"710 Benton Rapids Suite 750, Lake Garrett, FM 12086",female,ks906,ks906@upc.edu,2,POSC
Joseph Hill,9699253239,"050 Fuentes Rue Apt. 217, Lake Michaelview, NH 18432",male,jh435,jh435@upc.edu,3,ARTS
Angel Lowe,9561745345,"Unit 0922 Box 7952, DPO AP 67710",male,al379,al379@upc.edu,3,MUSI
Sara Woodward,9505614264,"8394 Gregory Ports, Willisside, VI 30982",female,sw132,sw132@upc.edu,4,ECON
Cynthia Walker,9516238318,"032 Holly Course Suite 784, Tylerberg, NE 94498",female,cw769,cw769@upc.edu,4,ENGL
